,timestamp,Humidity,Temperature,Motion,AmbianceLevel,AmbianceType
13881,Thu Feb 25 22:26:11 2021,60.0,21.0,1,71,1
13882,Thu Feb 25 22:26:11 2021,60.0,21.0,1,71,1
13883,Thu Feb 25 22:26:11 2021,60.0,21.0,1,71,1
13884,Thu Feb 25 22:26:11 2021,60.0,21.0,1,71,1
13885,Thu Feb 25 22:26:11 2021,60.0,21.0,1,71,1
13886,Thu Feb 25 22:26:11 2021,60.0,21.0,1,71,1
13887,Thu Feb 25 22:26:11 2021,60.0,21.0,1,71,1
13888,Thu Feb 25 22:26:11 2021,60.0,21.0,1,71,1
13889,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13890,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13891,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13892,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13893,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13894,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13895,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13896,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13897,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13898,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13899,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13900,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13901,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13902,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13903,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13904,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13905,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13906,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13907,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13908,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13909,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13910,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13911,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13912,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13913,Thu Feb 25 22:26:12 2021,60.0,21.0,1,71,1
13914,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13915,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13916,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13917,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13918,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13919,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13920,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13921,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13922,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13923,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13924,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13925,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13926,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13927,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13928,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13929,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13930,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13931,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13932,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13933,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13934,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13935,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13936,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13937,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13938,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13939,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13940,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13941,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13942,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13943,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13944,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13945,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13946,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13947,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13948,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13949,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13950,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13951,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13952,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13953,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13954,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13955,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13956,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13957,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13958,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13959,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13960,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13961,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13962,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13963,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13964,Thu Feb 25 22:26:13 2021,60.0,21.0,1,71,1
13965,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13966,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13967,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13968,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13969,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13970,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13971,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13972,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13973,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13974,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13975,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13976,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13977,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13978,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13979,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13980,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13981,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13982,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13983,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13984,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13985,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13986,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13987,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13988,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13989,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13990,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13991,Thu Feb 25 22:26:14 2021,60.0,21.0,1,71,1
13992,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
13993,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
13994,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
13995,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
13996,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
13997,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
13998,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
13999,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14000,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14001,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14002,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14003,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14004,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14005,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14006,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14007,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14008,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14009,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14010,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14011,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14012,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14013,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14014,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14015,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14016,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14017,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14018,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14019,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14020,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14021,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14022,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14023,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14024,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14025,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14026,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14027,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14028,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14029,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14030,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14031,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14032,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14033,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14034,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14035,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14036,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14037,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14038,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14039,Thu Feb 25 22:26:15 2021,59.0,21.0,0,71,1
14040,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14041,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14042,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14043,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14044,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14045,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14046,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14047,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14048,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14049,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14050,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14051,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14052,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14053,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14054,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14055,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14056,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14057,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14058,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14059,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14060,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14061,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14062,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14063,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14064,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14065,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14066,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14067,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14068,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14069,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14070,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14071,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14072,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14073,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14074,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14075,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14076,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14077,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14078,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14079,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14080,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14081,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14082,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14083,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14084,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14085,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14086,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14087,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14088,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14089,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14090,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14091,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14092,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14093,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14094,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14095,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14096,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14097,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14098,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14099,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14100,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14101,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14102,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14103,Thu Feb 25 22:26:16 2021,59.0,21.0,0,71,1
14104,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14105,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14106,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14107,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14108,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14109,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14110,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14111,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14112,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14113,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14114,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14115,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14116,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14117,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14118,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14119,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14120,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14121,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14122,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14123,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14124,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14125,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14126,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14127,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14128,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14129,Thu Feb 25 22:26:17 2021,59.0,21.0,0,71,1
14130,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14131,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14132,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14133,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14134,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14135,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14136,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14137,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14138,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14139,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14140,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14141,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14142,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14143,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14144,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14145,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14146,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14147,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14148,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14149,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14150,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14151,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14152,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14153,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14154,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14155,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14156,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14157,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14158,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14159,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14160,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14161,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14162,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14163,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14164,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14165,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14166,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14167,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14168,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14169,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14170,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14171,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14172,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14173,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14174,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14175,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14176,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14177,Thu Feb 25 22:26:18 2021,59.0,21.0,0,71,1
14178,Thu Feb 25 22:26:18 2021,59.0,21.0,1,71,1
14179,Thu Feb 25 22:26:18 2021,59.0,21.0,1,71,1
14180,Thu Feb 25 22:26:18 2021,59.0,21.0,1,71,1
14181,Thu Feb 25 22:26:18 2021,59.0,21.0,1,71,1
14182,Thu Feb 25 22:26:18 2021,59.0,21.0,1,71,1
14183,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14184,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14185,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14186,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14187,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14188,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14189,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14190,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14191,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14192,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14193,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14194,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14195,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14196,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14197,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14198,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14199,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14200,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14201,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14202,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14203,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14204,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14205,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14206,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14207,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14208,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14209,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14210,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14211,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14212,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14213,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14214,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14215,Thu Feb 25 22:26:19 2021,59.0,21.0,1,71,1
14216,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14217,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14218,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14219,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14220,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14221,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14222,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14223,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14224,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14225,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14226,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14227,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14228,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14229,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14230,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14231,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14232,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14233,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14234,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14235,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14236,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14237,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14238,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14239,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14240,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14241,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14242,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14243,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14244,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14245,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14246,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14247,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14248,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14249,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14250,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14251,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14252,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14253,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14254,Thu Feb 25 22:26:20 2021,59.0,21.0,1,71,1
14255,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14256,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14257,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14258,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14259,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14260,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14261,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14262,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14263,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14264,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14265,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14266,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14267,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14268,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14269,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14270,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14271,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14272,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14273,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14274,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14275,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14276,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14277,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
14278,Thu Feb 25 22:26:21 2021,59.0,21.0,1,71,1
