,timestamp,Humidity,Temperature,Motion
459,Tue Feb 23 12:59:50 2021,66.0,22.0,0
460,Tue Feb 23 12:59:50 2021,66.0,22.0,0
461,Tue Feb 23 12:59:50 2021,66.0,22.0,0
462,Tue Feb 23 12:59:50 2021,66.0,22.0,0
463,Tue Feb 23 12:59:50 2021,66.0,22.0,0
464,Tue Feb 23 12:59:50 2021,66.0,22.0,0
465,Tue Feb 23 12:59:50 2021,66.0,22.0,0
466,Tue Feb 23 12:59:50 2021,66.0,22.0,0
467,Tue Feb 23 12:59:50 2021,66.0,22.0,0
468,Tue Feb 23 12:59:50 2021,66.0,22.0,0
469,Tue Feb 23 12:59:50 2021,66.0,22.0,0
470,Tue Feb 23 12:59:50 2021,66.0,22.0,0
471,Tue Feb 23 12:59:50 2021,66.0,22.0,0
472,Tue Feb 23 12:59:50 2021,66.0,22.0,0
473,Tue Feb 23 12:59:50 2021,66.0,22.0,0
474,Tue Feb 23 12:59:50 2021,66.0,22.0,0
475,Tue Feb 23 12:59:50 2021,66.0,22.0,0
476,Tue Feb 23 12:59:50 2021,66.0,22.0,0
477,Tue Feb 23 12:59:50 2021,66.0,22.0,0
478,Tue Feb 23 12:59:50 2021,66.0,22.0,0
479,Tue Feb 23 12:59:50 2021,66.0,22.0,0
480,Tue Feb 23 12:59:50 2021,66.0,22.0,0
481,Tue Feb 23 12:59:50 2021,66.0,22.0,0
482,Tue Feb 23 12:59:50 2021,66.0,22.0,0
483,Tue Feb 23 12:59:50 2021,66.0,22.0,0
484,Tue Feb 23 12:59:50 2021,66.0,22.0,0
485,Tue Feb 23 12:59:50 2021,66.0,22.0,0
486,Tue Feb 23 12:59:50 2021,66.0,22.0,0
487,Tue Feb 23 12:59:50 2021,66.0,22.0,0
488,Tue Feb 23 12:59:50 2021,66.0,22.0,0
489,Tue Feb 23 12:59:50 2021,66.0,22.0,0
490,Tue Feb 23 12:59:50 2021,66.0,22.0,0
491,Tue Feb 23 12:59:50 2021,66.0,22.0,0
492,Tue Feb 23 12:59:50 2021,66.0,22.0,0
493,Tue Feb 23 12:59:50 2021,66.0,22.0,0
494,Tue Feb 23 12:59:50 2021,66.0,22.0,0
495,Tue Feb 23 12:59:50 2021,66.0,22.0,0
496,Tue Feb 23 12:59:50 2021,66.0,22.0,0
497,Tue Feb 23 12:59:50 2021,66.0,22.0,0
498,Tue Feb 23 12:59:50 2021,66.0,22.0,0
499,Tue Feb 23 12:59:50 2021,66.0,22.0,0
500,Tue Feb 23 12:59:50 2021,66.0,22.0,0
501,Tue Feb 23 12:59:50 2021,66.0,22.0,0
502,Tue Feb 23 12:59:50 2021,66.0,22.0,0
503,Tue Feb 23 12:59:50 2021,66.0,22.0,0
504,Tue Feb 23 12:59:50 2021,66.0,22.0,0
505,Tue Feb 23 12:59:50 2021,66.0,22.0,0
506,Tue Feb 23 12:59:50 2021,66.0,22.0,0
507,Tue Feb 23 12:59:50 2021,66.0,22.0,0
508,Tue Feb 23 12:59:50 2021,66.0,22.0,0
509,Tue Feb 23 12:59:50 2021,66.0,22.0,0
510,Tue Feb 23 12:59:50 2021,66.0,22.0,0
511,Tue Feb 23 12:59:50 2021,66.0,22.0,0
512,Tue Feb 23 12:59:50 2021,66.0,22.0,0
513,Tue Feb 23 12:59:50 2021,66.0,22.0,0
514,Tue Feb 23 12:59:50 2021,66.0,22.0,0
515,Tue Feb 23 12:59:50 2021,66.0,22.0,0
516,Tue Feb 23 12:59:50 2021,66.0,22.0,0
517,Tue Feb 23 12:59:50 2021,66.0,22.0,0
518,Tue Feb 23 12:59:50 2021,66.0,22.0,0
519,Tue Feb 23 12:59:50 2021,66.0,22.0,0
520,Tue Feb 23 12:59:51 2021,66.0,22.0,0
521,Tue Feb 23 12:59:51 2021,66.0,22.0,0
522,Tue Feb 23 12:59:51 2021,66.0,22.0,0
523,Tue Feb 23 12:59:51 2021,66.0,22.0,0
524,Tue Feb 23 12:59:51 2021,66.0,22.0,0
525,Tue Feb 23 12:59:51 2021,66.0,22.0,0
526,Tue Feb 23 12:59:51 2021,66.0,22.0,0
527,Tue Feb 23 12:59:51 2021,66.0,22.0,0
528,Tue Feb 23 12:59:51 2021,66.0,22.0,0
529,Tue Feb 23 12:59:51 2021,66.0,22.0,0
530,Tue Feb 23 12:59:51 2021,66.0,22.0,0
531,Tue Feb 23 12:59:51 2021,66.0,22.0,0
532,Tue Feb 23 12:59:51 2021,66.0,22.0,0
533,Tue Feb 23 12:59:51 2021,66.0,22.0,0
534,Tue Feb 23 12:59:51 2021,66.0,22.0,0
535,Tue Feb 23 12:59:51 2021,66.0,22.0,0
536,Tue Feb 23 12:59:51 2021,66.0,22.0,0
537,Tue Feb 23 12:59:51 2021,66.0,22.0,0
538,Tue Feb 23 12:59:51 2021,66.0,22.0,0
539,Tue Feb 23 12:59:51 2021,66.0,22.0,0
540,Tue Feb 23 12:59:51 2021,66.0,22.0,0
541,Tue Feb 23 12:59:51 2021,66.0,22.0,0
542,Tue Feb 23 12:59:51 2021,66.0,22.0,0
543,Tue Feb 23 12:59:51 2021,66.0,22.0,0
544,Tue Feb 23 12:59:51 2021,66.0,22.0,0
545,Tue Feb 23 12:59:51 2021,66.0,22.0,0
546,Tue Feb 23 12:59:51 2021,66.0,22.0,0
547,Tue Feb 23 12:59:51 2021,66.0,22.0,0
548,Tue Feb 23 12:59:51 2021,66.0,22.0,0
549,Tue Feb 23 12:59:51 2021,66.0,22.0,0
550,Tue Feb 23 12:59:51 2021,66.0,22.0,0
551,Tue Feb 23 12:59:51 2021,66.0,22.0,0
552,Tue Feb 23 12:59:51 2021,66.0,22.0,0
553,Tue Feb 23 12:59:51 2021,66.0,22.0,0
554,Tue Feb 23 12:59:51 2021,66.0,22.0,0
555,Tue Feb 23 12:59:51 2021,66.0,22.0,0
556,Tue Feb 23 12:59:51 2021,66.0,22.0,0
557,Tue Feb 23 12:59:51 2021,66.0,22.0,0
558,Tue Feb 23 12:59:51 2021,66.0,22.0,0
559,Tue Feb 23 12:59:51 2021,66.0,22.0,0
560,Tue Feb 23 12:59:51 2021,66.0,22.0,0
561,Tue Feb 23 12:59:51 2021,66.0,22.0,0
562,Tue Feb 23 12:59:51 2021,66.0,22.0,0
563,Tue Feb 23 12:59:51 2021,66.0,22.0,0
564,Tue Feb 23 12:59:51 2021,66.0,22.0,0
565,Tue Feb 23 12:59:51 2021,66.0,22.0,0
566,Tue Feb 23 12:59:51 2021,66.0,22.0,0
567,Tue Feb 23 12:59:51 2021,66.0,22.0,0
568,Tue Feb 23 12:59:51 2021,66.0,22.0,0
569,Tue Feb 23 12:59:51 2021,66.0,22.0,0
570,Tue Feb 23 12:59:51 2021,66.0,22.0,0
571,Tue Feb 23 12:59:51 2021,66.0,22.0,0
572,Tue Feb 23 12:59:51 2021,66.0,22.0,0
573,Tue Feb 23 12:59:51 2021,66.0,22.0,0
574,Tue Feb 23 12:59:51 2021,66.0,22.0,0
575,Tue Feb 23 12:59:51 2021,66.0,22.0,0
576,Tue Feb 23 12:59:51 2021,66.0,22.0,0
577,Tue Feb 23 12:59:51 2021,66.0,22.0,0
578,Tue Feb 23 12:59:51 2021,66.0,22.0,0
579,Tue Feb 23 12:59:51 2021,66.0,22.0,0
580,Tue Feb 23 12:59:51 2021,66.0,22.0,0
581,Tue Feb 23 12:59:51 2021,66.0,22.0,0
582,Tue Feb 23 12:59:51 2021,66.0,22.0,0
583,Tue Feb 23 12:59:51 2021,66.0,22.0,0
584,Tue Feb 23 12:59:51 2021,66.0,22.0,0
585,Tue Feb 23 12:59:51 2021,66.0,22.0,0
586,Tue Feb 23 12:59:51 2021,66.0,22.0,0
587,Tue Feb 23 12:59:51 2021,66.0,22.0,0
588,Tue Feb 23 12:59:51 2021,66.0,22.0,0
589,Tue Feb 23 12:59:51 2021,66.0,22.0,0
590,Tue Feb 23 12:59:51 2021,66.0,22.0,0
591,Tue Feb 23 12:59:51 2021,66.0,22.0,0
592,Tue Feb 23 12:59:51 2021,66.0,22.0,0
593,Tue Feb 23 12:59:51 2021,66.0,22.0,0
594,Tue Feb 23 12:59:51 2021,66.0,22.0,0
595,Tue Feb 23 12:59:51 2021,66.0,22.0,0
596,Tue Feb 23 12:59:51 2021,66.0,22.0,0
597,Tue Feb 23 12:59:51 2021,66.0,22.0,0
598,Tue Feb 23 12:59:51 2021,66.0,22.0,0
599,Tue Feb 23 12:59:51 2021,66.0,22.0,0
600,Tue Feb 23 12:59:51 2021,66.0,22.0,0
601,Tue Feb 23 12:59:51 2021,66.0,22.0,0
602,Tue Feb 23 12:59:51 2021,66.0,22.0,0
603,Tue Feb 23 12:59:51 2021,66.0,22.0,0
604,Tue Feb 23 12:59:51 2021,66.0,22.0,0
605,Tue Feb 23 12:59:51 2021,66.0,22.0,0
606,Tue Feb 23 12:59:51 2021,66.0,22.0,0
607,Tue Feb 23 12:59:51 2021,66.0,22.0,0
608,Tue Feb 23 12:59:51 2021,66.0,22.0,0
609,Tue Feb 23 12:59:51 2021,66.0,22.0,0
610,Tue Feb 23 12:59:51 2021,66.0,22.0,0
611,Tue Feb 23 12:59:51 2021,66.0,22.0,0
612,Tue Feb 23 12:59:51 2021,66.0,22.0,0
613,Tue Feb 23 12:59:51 2021,66.0,22.0,0
614,Tue Feb 23 12:59:51 2021,66.0,22.0,0
615,Tue Feb 23 12:59:51 2021,66.0,22.0,0
616,Tue Feb 23 12:59:51 2021,66.0,22.0,0
617,Tue Feb 23 12:59:51 2021,66.0,22.0,0
618,Tue Feb 23 12:59:51 2021,66.0,22.0,0
619,Tue Feb 23 12:59:51 2021,66.0,22.0,0
620,Tue Feb 23 12:59:51 2021,66.0,22.0,0
621,Tue Feb 23 12:59:51 2021,66.0,22.0,0
622,Tue Feb 23 12:59:51 2021,66.0,22.0,0
623,Tue Feb 23 12:59:51 2021,66.0,22.0,0
624,Tue Feb 23 12:59:51 2021,66.0,22.0,0
625,Tue Feb 23 12:59:51 2021,66.0,22.0,0
626,Tue Feb 23 12:59:51 2021,66.0,22.0,0
627,Tue Feb 23 12:59:51 2021,66.0,22.0,0
628,Tue Feb 23 12:59:51 2021,66.0,22.0,0
629,Tue Feb 23 12:59:51 2021,66.0,22.0,0
630,Tue Feb 23 12:59:51 2021,66.0,22.0,0
631,Tue Feb 23 12:59:51 2021,66.0,22.0,0
632,Tue Feb 23 12:59:51 2021,66.0,22.0,0
633,Tue Feb 23 12:59:51 2021,66.0,22.0,0
634,Tue Feb 23 12:59:51 2021,66.0,22.0,0
635,Tue Feb 23 12:59:51 2021,66.0,22.0,0
636,Tue Feb 23 12:59:51 2021,66.0,22.0,0
637,Tue Feb 23 12:59:52 2021,66.0,22.0,0
638,Tue Feb 23 12:59:52 2021,66.0,22.0,0
639,Tue Feb 23 12:59:52 2021,66.0,22.0,0
640,Tue Feb 23 12:59:52 2021,66.0,22.0,0
641,Tue Feb 23 12:59:52 2021,66.0,22.0,0
642,Tue Feb 23 12:59:52 2021,66.0,22.0,0
643,Tue Feb 23 12:59:52 2021,66.0,22.0,0
644,Tue Feb 23 12:59:52 2021,66.0,22.0,0
645,Tue Feb 23 12:59:52 2021,66.0,22.0,0
646,Tue Feb 23 12:59:52 2021,66.0,22.0,0
647,Tue Feb 23 12:59:52 2021,66.0,22.0,0
648,Tue Feb 23 12:59:52 2021,66.0,22.0,0
649,Tue Feb 23 12:59:52 2021,66.0,22.0,0
650,Tue Feb 23 12:59:52 2021,66.0,22.0,0
651,Tue Feb 23 12:59:52 2021,66.0,22.0,0
652,Tue Feb 23 12:59:52 2021,66.0,22.0,0
653,Tue Feb 23 12:59:52 2021,66.0,22.0,0
654,Tue Feb 23 12:59:52 2021,66.0,22.0,0
655,Tue Feb 23 12:59:52 2021,66.0,22.0,0
656,Tue Feb 23 12:59:52 2021,66.0,22.0,0
657,Tue Feb 23 12:59:52 2021,66.0,22.0,0
658,Tue Feb 23 12:59:52 2021,66.0,22.0,0
659,Tue Feb 23 12:59:52 2021,66.0,22.0,0
660,Tue Feb 23 12:59:52 2021,66.0,22.0,0
661,Tue Feb 23 12:59:52 2021,66.0,22.0,0
662,Tue Feb 23 12:59:52 2021,66.0,22.0,0
663,Tue Feb 23 12:59:52 2021,66.0,22.0,0
664,Tue Feb 23 12:59:52 2021,66.0,22.0,0
665,Tue Feb 23 12:59:52 2021,66.0,22.0,0
666,Tue Feb 23 12:59:52 2021,66.0,22.0,0
667,Tue Feb 23 12:59:52 2021,66.0,22.0,0
668,Tue Feb 23 12:59:52 2021,66.0,22.0,0
669,Tue Feb 23 12:59:52 2021,66.0,22.0,0
670,Tue Feb 23 12:59:52 2021,66.0,22.0,0
671,Tue Feb 23 12:59:52 2021,66.0,22.0,0
672,Tue Feb 23 12:59:52 2021,66.0,22.0,0
673,Tue Feb 23 12:59:52 2021,66.0,22.0,0
674,Tue Feb 23 12:59:52 2021,66.0,22.0,0
675,Tue Feb 23 12:59:52 2021,66.0,22.0,0
676,Tue Feb 23 12:59:52 2021,66.0,22.0,0
677,Tue Feb 23 12:59:52 2021,66.0,22.0,0
678,Tue Feb 23 12:59:52 2021,66.0,22.0,0
679,Tue Feb 23 12:59:52 2021,66.0,22.0,0
680,Tue Feb 23 12:59:52 2021,66.0,22.0,0
681,Tue Feb 23 12:59:52 2021,66.0,22.0,0
682,Tue Feb 23 12:59:52 2021,66.0,22.0,0
683,Tue Feb 23 12:59:52 2021,66.0,22.0,0
684,Tue Feb 23 12:59:52 2021,66.0,22.0,0
685,Tue Feb 23 12:59:52 2021,66.0,22.0,0
686,Tue Feb 23 12:59:52 2021,66.0,22.0,0
687,Tue Feb 23 12:59:52 2021,66.0,22.0,0
688,Tue Feb 23 12:59:52 2021,66.0,22.0,0
689,Tue Feb 23 12:59:52 2021,66.0,22.0,0
690,Tue Feb 23 12:59:52 2021,66.0,22.0,0
691,Tue Feb 23 12:59:53 2021,66.0,22.0,0
692,Tue Feb 23 12:59:53 2021,66.0,22.0,0
693,Tue Feb 23 12:59:53 2021,66.0,22.0,0
694,Tue Feb 23 12:59:53 2021,66.0,22.0,0
695,Tue Feb 23 12:59:53 2021,66.0,22.0,0
696,Tue Feb 23 12:59:53 2021,66.0,22.0,0
697,Tue Feb 23 12:59:53 2021,66.0,22.0,0
698,Tue Feb 23 12:59:53 2021,66.0,22.0,0
699,Tue Feb 23 12:59:53 2021,66.0,22.0,0
700,Tue Feb 23 12:59:53 2021,66.0,22.0,0
701,Tue Feb 23 12:59:53 2021,66.0,22.0,0
702,Tue Feb 23 12:59:53 2021,66.0,22.0,0
703,Tue Feb 23 12:59:53 2021,66.0,22.0,0
704,Tue Feb 23 12:59:53 2021,66.0,22.0,0
705,Tue Feb 23 12:59:53 2021,66.0,22.0,0
706,Tue Feb 23 12:59:53 2021,66.0,22.0,0
707,Tue Feb 23 12:59:53 2021,66.0,22.0,0
708,Tue Feb 23 12:59:53 2021,66.0,22.0,0
709,Tue Feb 23 12:59:53 2021,66.0,22.0,0
710,Tue Feb 23 12:59:53 2021,66.0,22.0,0
711,Tue Feb 23 12:59:53 2021,66.0,22.0,0
712,Tue Feb 23 12:59:53 2021,66.0,22.0,0
713,Tue Feb 23 12:59:53 2021,66.0,22.0,0
714,Tue Feb 23 12:59:53 2021,66.0,22.0,0
715,Tue Feb 23 12:59:53 2021,66.0,22.0,0
716,Tue Feb 23 12:59:53 2021,66.0,22.0,0
717,Tue Feb 23 12:59:53 2021,66.0,22.0,0
718,Tue Feb 23 12:59:53 2021,66.0,22.0,0
719,Tue Feb 23 12:59:53 2021,66.0,22.0,0
720,Tue Feb 23 12:59:53 2021,66.0,22.0,0
721,Tue Feb 23 12:59:53 2021,66.0,22.0,0
722,Tue Feb 23 12:59:53 2021,66.0,22.0,0
723,Tue Feb 23 12:59:53 2021,66.0,22.0,0
724,Tue Feb 23 12:59:53 2021,66.0,22.0,0
725,Tue Feb 23 12:59:53 2021,66.0,22.0,0
726,Tue Feb 23 12:59:53 2021,66.0,22.0,0
727,Tue Feb 23 12:59:53 2021,66.0,22.0,0
728,Tue Feb 23 12:59:53 2021,66.0,22.0,0
729,Tue Feb 23 12:59:53 2021,66.0,22.0,0
730,Tue Feb 23 12:59:53 2021,66.0,22.0,0
731,Tue Feb 23 12:59:53 2021,66.0,22.0,0
732,Tue Feb 23 12:59:53 2021,66.0,22.0,0
733,Tue Feb 23 12:59:53 2021,66.0,22.0,0
734,Tue Feb 23 12:59:53 2021,66.0,22.0,0
735,Tue Feb 23 12:59:53 2021,66.0,22.0,0
736,Tue Feb 23 12:59:53 2021,66.0,22.0,0
737,Tue Feb 23 12:59:53 2021,66.0,22.0,0
738,Tue Feb 23 12:59:53 2021,66.0,22.0,0
739,Tue Feb 23 12:59:53 2021,66.0,22.0,0
740,Tue Feb 23 12:59:53 2021,66.0,22.0,0
741,Tue Feb 23 12:59:53 2021,66.0,22.0,0
742,Tue Feb 23 12:59:53 2021,66.0,22.0,0
743,Tue Feb 23 12:59:53 2021,66.0,22.0,0
744,Tue Feb 23 12:59:53 2021,66.0,22.0,0
745,Tue Feb 23 12:59:53 2021,66.0,22.0,0
746,Tue Feb 23 12:59:53 2021,66.0,22.0,0
747,Tue Feb 23 12:59:53 2021,66.0,22.0,0
748,Tue Feb 23 12:59:53 2021,66.0,22.0,0
749,Tue Feb 23 12:59:53 2021,66.0,22.0,0
750,Tue Feb 23 12:59:53 2021,66.0,22.0,0
751,Tue Feb 23 12:59:53 2021,66.0,22.0,0
752,Tue Feb 23 12:59:53 2021,66.0,22.0,0
753,Tue Feb 23 12:59:53 2021,66.0,22.0,0
754,Tue Feb 23 12:59:53 2021,66.0,22.0,0
755,Tue Feb 23 12:59:53 2021,66.0,22.0,0
756,Tue Feb 23 12:59:53 2021,66.0,22.0,0
757,Tue Feb 23 12:59:53 2021,66.0,22.0,0
758,Tue Feb 23 12:59:53 2021,66.0,22.0,0
759,Tue Feb 23 12:59:53 2021,66.0,22.0,0
760,Tue Feb 23 12:59:53 2021,66.0,22.0,0
761,Tue Feb 23 12:59:53 2021,66.0,22.0,0
762,Tue Feb 23 12:59:53 2021,66.0,22.0,0
763,Tue Feb 23 12:59:53 2021,66.0,22.0,0
764,Tue Feb 23 12:59:53 2021,66.0,22.0,0
765,Tue Feb 23 12:59:53 2021,66.0,22.0,0
766,Tue Feb 23 12:59:53 2021,66.0,22.0,0
767,Tue Feb 23 12:59:53 2021,66.0,22.0,0
768,Tue Feb 23 12:59:53 2021,66.0,22.0,0
769,Tue Feb 23 12:59:53 2021,66.0,22.0,0
770,Tue Feb 23 12:59:53 2021,66.0,22.0,0
771,Tue Feb 23 12:59:53 2021,66.0,22.0,0
772,Tue Feb 23 12:59:53 2021,66.0,22.0,0
773,Tue Feb 23 12:59:53 2021,66.0,22.0,0
774,Tue Feb 23 12:59:53 2021,66.0,22.0,0
775,Tue Feb 23 12:59:53 2021,66.0,22.0,0
776,Tue Feb 23 12:59:53 2021,66.0,22.0,0
777,Tue Feb 23 12:59:53 2021,66.0,22.0,0
778,Tue Feb 23 12:59:53 2021,66.0,22.0,0
779,Tue Feb 23 12:59:53 2021,66.0,22.0,0
780,Tue Feb 23 12:59:53 2021,66.0,22.0,0
781,Tue Feb 23 12:59:53 2021,66.0,22.0,0
782,Tue Feb 23 12:59:53 2021,66.0,22.0,0
783,Tue Feb 23 12:59:53 2021,66.0,22.0,0
784,Tue Feb 23 12:59:53 2021,66.0,22.0,0
785,Tue Feb 23 12:59:53 2021,66.0,22.0,0
786,Tue Feb 23 12:59:53 2021,66.0,22.0,0
787,Tue Feb 23 12:59:53 2021,66.0,22.0,0
788,Tue Feb 23 12:59:53 2021,66.0,22.0,0
789,Tue Feb 23 12:59:53 2021,66.0,22.0,0
790,Tue Feb 23 12:59:53 2021,66.0,22.0,0
791,Tue Feb 23 12:59:53 2021,66.0,22.0,0
792,Tue Feb 23 12:59:53 2021,66.0,22.0,0
793,Tue Feb 23 12:59:53 2021,66.0,22.0,0
794,Tue Feb 23 12:59:53 2021,66.0,22.0,0
795,Tue Feb 23 12:59:53 2021,66.0,22.0,0
796,Tue Feb 23 12:59:53 2021,66.0,22.0,0
797,Tue Feb 23 12:59:53 2021,66.0,22.0,0
798,Tue Feb 23 12:59:53 2021,66.0,22.0,0
799,Tue Feb 23 12:59:53 2021,66.0,22.0,0
800,Tue Feb 23 12:59:53 2021,66.0,22.0,0
801,Tue Feb 23 12:59:53 2021,66.0,22.0,0
802,Tue Feb 23 12:59:53 2021,66.0,22.0,0
803,Tue Feb 23 12:59:54 2021,66.0,22.0,0
804,Tue Feb 23 12:59:54 2021,66.0,22.0,0
805,Tue Feb 23 12:59:54 2021,66.0,22.0,0
806,Tue Feb 23 12:59:54 2021,66.0,22.0,0
807,Tue Feb 23 12:59:54 2021,66.0,22.0,0
808,Tue Feb 23 12:59:54 2021,66.0,22.0,0
809,Tue Feb 23 12:59:54 2021,66.0,22.0,0
810,Tue Feb 23 12:59:54 2021,66.0,22.0,0
811,Tue Feb 23 12:59:54 2021,66.0,22.0,0
812,Tue Feb 23 12:59:54 2021,66.0,22.0,0
813,Tue Feb 23 12:59:54 2021,66.0,22.0,0
814,Tue Feb 23 12:59:54 2021,66.0,22.0,0
815,Tue Feb 23 12:59:54 2021,66.0,22.0,0
816,Tue Feb 23 12:59:54 2021,66.0,22.0,0
817,Tue Feb 23 12:59:54 2021,66.0,22.0,0
818,Tue Feb 23 12:59:54 2021,66.0,22.0,0
819,Tue Feb 23 12:59:54 2021,66.0,22.0,0
820,Tue Feb 23 12:59:54 2021,66.0,22.0,0
821,Tue Feb 23 12:59:54 2021,66.0,22.0,0
822,Tue Feb 23 12:59:54 2021,66.0,22.0,0
823,Tue Feb 23 12:59:54 2021,66.0,22.0,0
824,Tue Feb 23 12:59:54 2021,66.0,22.0,0
825,Tue Feb 23 12:59:54 2021,66.0,22.0,0
826,Tue Feb 23 12:59:54 2021,66.0,22.0,0
827,Tue Feb 23 12:59:54 2021,66.0,22.0,0
828,Tue Feb 23 12:59:54 2021,66.0,22.0,0
829,Tue Feb 23 12:59:54 2021,66.0,22.0,0
830,Tue Feb 23 12:59:54 2021,66.0,22.0,0
831,Tue Feb 23 12:59:54 2021,66.0,22.0,0
832,Tue Feb 23 12:59:54 2021,66.0,22.0,0
833,Tue Feb 23 12:59:54 2021,66.0,22.0,0
834,Tue Feb 23 12:59:54 2021,66.0,22.0,0
835,Tue Feb 23 12:59:54 2021,66.0,22.0,0
836,Tue Feb 23 12:59:54 2021,66.0,22.0,0
837,Tue Feb 23 12:59:54 2021,66.0,22.0,0
838,Tue Feb 23 12:59:54 2021,66.0,22.0,0
839,Tue Feb 23 12:59:54 2021,66.0,22.0,0
840,Tue Feb 23 12:59:54 2021,66.0,22.0,0
841,Tue Feb 23 12:59:54 2021,66.0,22.0,0
842,Tue Feb 23 12:59:54 2021,66.0,22.0,0
843,Tue Feb 23 12:59:54 2021,66.0,22.0,0
844,Tue Feb 23 12:59:54 2021,66.0,22.0,0
845,Tue Feb 23 12:59:54 2021,66.0,22.0,0
846,Tue Feb 23 12:59:54 2021,66.0,22.0,0
847,Tue Feb 23 12:59:54 2021,66.0,22.0,0
848,Tue Feb 23 12:59:54 2021,66.0,22.0,0
849,Tue Feb 23 12:59:54 2021,66.0,22.0,0
850,Tue Feb 23 12:59:54 2021,66.0,22.0,0
851,Tue Feb 23 12:59:54 2021,66.0,22.0,0
852,Tue Feb 23 12:59:54 2021,66.0,22.0,0
853,Tue Feb 23 12:59:54 2021,66.0,22.0,0
854,Tue Feb 23 12:59:54 2021,66.0,22.0,0
855,Tue Feb 23 12:59:54 2021,66.0,22.0,0
856,Tue Feb 23 12:59:54 2021,66.0,22.0,0
857,Tue Feb 23 12:59:54 2021,66.0,22.0,0
858,Tue Feb 23 12:59:54 2021,66.0,22.0,0
859,Tue Feb 23 12:59:54 2021,66.0,22.0,0
860,Tue Feb 23 12:59:54 2021,66.0,22.0,0
861,Tue Feb 23 12:59:54 2021,66.0,22.0,0
862,Tue Feb 23 12:59:54 2021,66.0,22.0,0
863,Tue Feb 23 12:59:54 2021,66.0,22.0,0
864,Tue Feb 23 12:59:54 2021,66.0,22.0,0
865,Tue Feb 23 12:59:54 2021,66.0,22.0,0
866,Tue Feb 23 12:59:54 2021,66.0,22.0,0
867,Tue Feb 23 12:59:54 2021,66.0,22.0,0
868,Tue Feb 23 12:59:54 2021,66.0,22.0,0
869,Tue Feb 23 12:59:54 2021,66.0,22.0,0
870,Tue Feb 23 12:59:54 2021,66.0,22.0,0
871,Tue Feb 23 12:59:54 2021,66.0,22.0,0
872,Tue Feb 23 12:59:54 2021,66.0,22.0,0
873,Tue Feb 23 12:59:54 2021,66.0,22.0,0
874,Tue Feb 23 12:59:54 2021,66.0,22.0,0
875,Tue Feb 23 12:59:54 2021,66.0,22.0,0
876,Tue Feb 23 12:59:54 2021,66.0,22.0,0
877,Tue Feb 23 12:59:54 2021,66.0,22.0,0
878,Tue Feb 23 12:59:54 2021,66.0,22.0,0
879,Tue Feb 23 12:59:54 2021,66.0,22.0,0
880,Tue Feb 23 12:59:54 2021,66.0,22.0,0
881,Tue Feb 23 12:59:54 2021,66.0,22.0,0
882,Tue Feb 23 12:59:54 2021,66.0,22.0,0
883,Tue Feb 23 12:59:54 2021,66.0,22.0,0
884,Tue Feb 23 12:59:54 2021,66.0,22.0,0
885,Tue Feb 23 12:59:54 2021,66.0,22.0,0
886,Tue Feb 23 12:59:54 2021,66.0,22.0,0
887,Tue Feb 23 12:59:54 2021,66.0,22.0,0
888,Tue Feb 23 12:59:54 2021,66.0,22.0,0
889,Tue Feb 23 12:59:54 2021,66.0,22.0,0
890,Tue Feb 23 12:59:54 2021,66.0,22.0,0
891,Tue Feb 23 12:59:54 2021,66.0,22.0,0
892,Tue Feb 23 12:59:54 2021,66.0,22.0,0
893,Tue Feb 23 12:59:54 2021,66.0,22.0,0
894,Tue Feb 23 12:59:54 2021,66.0,22.0,0
895,Tue Feb 23 12:59:54 2021,66.0,22.0,0
896,Tue Feb 23 12:59:54 2021,66.0,22.0,0
897,Tue Feb 23 12:59:54 2021,66.0,22.0,0
898,Tue Feb 23 12:59:55 2021,66.0,22.0,0
899,Tue Feb 23 12:59:55 2021,66.0,22.0,0
900,Tue Feb 23 12:59:55 2021,66.0,22.0,0
901,Tue Feb 23 12:59:55 2021,66.0,22.0,0
902,Tue Feb 23 12:59:55 2021,66.0,22.0,0
903,Tue Feb 23 12:59:55 2021,66.0,22.0,0
904,Tue Feb 23 12:59:55 2021,66.0,22.0,0
905,Tue Feb 23 12:59:55 2021,66.0,22.0,0
906,Tue Feb 23 12:59:55 2021,66.0,22.0,0
907,Tue Feb 23 12:59:55 2021,66.0,22.0,0
908,Tue Feb 23 12:59:55 2021,66.0,22.0,0
909,Tue Feb 23 12:59:55 2021,66.0,22.0,0
910,Tue Feb 23 12:59:55 2021,66.0,22.0,0
